,시설종류,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,시도명
0,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
1,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
2,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
3,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
4,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
5,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
6,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
7,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
8,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
9,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
10,초등학교,보령경찰서,Y,3.0,10.945749525616698,충청남도 보령시
11,초등학교,보령경찰서,Y,5.0,10.945749525616698,충청남도 보령시
12,초등학교,보령경찰서,Y,3.0,10.945749525616698,충청남도 보령시
13,초등학교,보령경찰서,Y,3.0,10.945749525616698,충청남도 보령시
14,초등학교,보령경찰서,Y,4.0,10.945749525616698,충청남도 보령시
15,초등학교,보령경찰서,Y,3.0,10.945749525616698,충청남도 보령시
16,초등학교,보령경찰서,Y,2.0,10.945749525616698,충청남도 보령시
17,초등학교,보령경찰서,Y,3.0,10.945749525616698,충청남도 보령시
18,초등학교,보령경찰서,Y,3.0,10.945749525616698,충청남도 보령시
19,초등학교,보령경찰서,Y,5.0,10.945749525616698,충청남도 보령시
20,초등학교,보령경찰서,Y,4.0,10.945749525616698,충청남도 보령시
21,초등학교,보령경찰서,Y,3.0,10.945749525616698,충청남도 보령시
22,초등학교,보령경찰서,Y,4.0,10.945749525616698,충청남도 보령시
23,초등학교,보령경찰서,Y,6.0,10.945749525616698,충청남도 보령시
24,초등학교,보령경찰서,Y,2.0,10.945749525616698,충청남도 보령시
25,초등학교,보령경찰서,Y,3.0,10.945749525616698,충청남도 보령시
26,초등학교,보령경찰서,Y,3.0,10.945749525616698,충청남도 보령시
27,초등학교,보령경찰서,Y,4.0,10.945749525616698,충청남도 보령시
28,초등학교,보령경찰서,Y,2.0,10.945749525616698,충청남도 보령시
29,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
30,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
31,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
32,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
33,초등학교,고창경찰서,Y,4.0,10.945749525616698,전라북도 고창군
34,초등학교,고창경찰서,Y,5.0,10.945749525616698,전라북도 고창군
35,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
36,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
37,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
38,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
39,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
40,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
41,초등학교,고창경찰서,Y,3.0,10.945749525616698,전라북도 고창군
42,유치원,고창경찰서,N,0.0,10.945749525616698,전라북도 고창군
43,초등학교,고창경찰서,N,0.0,10.945749525616698,전라북도 고창군
44,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
45,초등학교,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
46,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
47,초등학교,고창경찰서,Y,6.0,10.945749525616698,전라북도 고창군
48,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
49,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
50,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
51,초등학교,고창경찰서,Y,4.0,10.945749525616698,전라북도 고창군
52,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
53,초등학교,고창경찰서,Y,3.0,10.945749525616698,전라북도 고창군
54,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
55,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
56,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
57,초등학교,고창경찰서,Y,2.0,10.945749525616698,전라북도 고창군
58,유치원,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
59,초등학교,고창경찰서,Y,1.0,10.945749525616698,전라북도 고창군
60,어린이집,남동경찰서,Y,1.0,10.945749525616698,인천광역시 남동구
61,어린이집,남동경찰서,N,0.0,10.945749525616698,인천광역시 남동구
62,어린이집,남동경찰서,N,0.0,10.945749525616698,인천광역시 남동구
63,어린이집,남동경찰서,N,0.0,10.945749525616698,인천광역시 남동구
64,어린이집,남동경찰서,N,0.0,10.945749525616698,인천광역시 남동구
65,어린이집,남동경찰서,N,0.0,10.945749525616698,인천광역시 남동구
66,어린이집,남동경찰서,N,0.0,10.945749525616698,인천광역시 남동구
67,어린이집,남동경찰서,N,0.0,10.945749525616698,인천광역시 남동구
68,어린이집,남동경찰서,N,0.0,10.945749525616698,인천광역시 남동구
69,어린이집,남동경찰서,N,0.0,10.945749525616698,인천광역시 남동구
70,유치원,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
71,초등학교,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
72,유치원,구미경찰서,Y,3.0,10.945749525616698,경상북도 구미시
73,어린이집,구미경찰서,N,0.0,10.945749525616698,경상북도 구미시
74,유치원,구미경찰서,N,0.0,10.945749525616698,경상북도 구미시
75,초등학교,구미경찰서,Y,0.0,10.945749525616698,경상북도 구미시
76,유치원,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
77,어린이집,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
78,어린이집,구미경찰서,N,0.0,10.945749525616698,경상북도 구미시
79,유치원,구미경찰서,Y,4.0,10.945749525616698,경상북도 구미시
80,유치원,구미경찰서,Y,0.0,10.945749525616698,경상북도 구미시
81,초등학교,구미경찰서,Y,2.0,10.945749525616698,경상북도 구미시
82,어린이집,대전광역시 동부경찰서,N,0.0,5.5,대전광역시 동구
83,어린이집,대전광역시 동부경찰서,N,0.0,5.5,대전광역시 동구
84,어린이집,대전광역시 동부경찰서,N,0.0,5.5,대전광역시 동구
85,어린이집,대전광역시 동부경찰서,N,0.0,5.5,대전광역시 동구
86,어린이집,대전광역시 동부경찰서,N,0.0,5.5,대전광역시 동구
87,어린이집,대전광역시 동부경찰서,N,0.0,5.5,대전광역시 동구
88,유치원,구미경찰서,N,0.0,10.945749525616698,경상북도 구미시
89,유치원,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
90,초등학교,구미경찰서,Y,2.0,10.945749525616698,경상북도 구미시
91,유치원,구미경찰서,Y,2.0,10.945749525616698,경상북도 구미시
92,초등학교,구미경찰서,Y,2.0,10.945749525616698,경상북도 구미시
93,유치원,구미경찰서,Y,2.0,10.945749525616698,경상북도 구미시
94,초등학교,구미경찰서,N,0.0,10.945749525616698,경상북도 구미시
95,어린이집,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
96,어린이집,구미경찰서,N,0.0,10.945749525616698,경상북도 구미시
97,초등학교,구미경찰서,Y,4.0,10.945749525616698,경상북도 구미시
98,유치원,구미경찰서,N,0.0,10.945749525616698,경상북도 구미시
99,유치원,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
100,초등학교,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
101,유치원,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
102,초등학교,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
103,유치원,구미경찰서,Y,1.0,10.945749525616698,경상북도 구미시
104,초등학교,구미경찰서,Y,4.0,10.945749525616698,경상북도 구미시
105,초등학교,구미경찰서,Y,2.0,10.945749525616698,경상북도 구미시
106,어린이집,구미경찰서,Y,6.0,10.945749525616698,경상북도 구미시
107,특수학교,구미경찰서,N,0.0,10.945749525616698,경상북도 구미시
108,유치원,양산경찰서,N,0.0,10.0,경상남도 양산시
109,유치원,양산경찰서,N,0.0,10.945749525616698,경상남도 양산시
110,어린이집,양산경찰서,N,0.0,9.0,경상남도 양산시
111,초등학교,양산경찰서,Y,2.0,10.945749525616698,경상남도 양산시
112,유치원,양산경찰서,N,0.0,10.945749525616698,경상남도 양산시
113,초등학교,양산경찰서,N,0.0,13.0,경상남도 양산시
114,유치원,양산경찰서,N,0.0,13.0,경상남도 양산시
115,어린이집,양산경찰서,N,0.0,8.0,경상남도 양산시
116,초등학교,양산경찰서,Y,2.0,17.5,경상남도 양산시
117,유치원,양산경찰서,N,0.0,7.0,경상남도 양산시
118,어린이집,양산경찰서,N,0.0,7.0,경상남도 양산시
119,어린이집,양산경찰서,N,0.0,10.945749525616698,경상남도 양산시
120,유치원,양산경찰서,N,0.0,10.945749525616698,경상남도 양산시
121,유치원,양산경찰서,N,0.0,10.945749525616698,경상남도 양산시
122,초등학교,양산경찰서,N,0.0,11.5,경상남도 양산시
123,유치원,양산경찰서,N,0.0,11.5,경상남도 양산시
124,어린이집,양산경찰서,N,0.0,14.0,경상남도 양산시
125,유치원,양산경찰서,N,0.0,10.945749525616698,경상남도 양산시
126,초등학교,양산경찰서,Y,2.0,19.5,경상남도 양산시
127,유치원,양산경찰서,N,0.0,19.5,경상남도 양산시
128,어린이집,양산경찰서,N,0.0,10.0,경상남도 양산시
129,초등학교,양산경찰서,N,0.0,14.0,경상남도 양산시
130,유치원,양산경찰서,N,0.0,14.0,경상남도 양산시
131,어린이집,양산경찰서,N,0.0,9.0,경상남도 양산시
132,어린이집,양산경찰서,N,0.0,10.945749525616698,경상남도 양산시
133,유치원,양산경찰서,N,0.0,8.0,경상남도 양산시
134,어린이집,양산경찰서,N,0.0,10.0,경상남도 양산시
135,초등학교,양산경찰서,N,0.0,10.0,경상남도 양산시
136,유치원,양산경찰서,N,0.0,10.0,경상남도 양산시
137,유치원,양산경찰서,N,0.0,7.0,경상남도 양산시
138,초등학교,양산경찰서,Y,2.0,15.0,경상남도 양산시
139,유치원,양산경찰서,N,0.0,15.0,경상남도 양산시
140,초등학교,양산경찰서,N,0.0,14.0,경상남도 양산시
141,유치원,양산경찰서,N,0.0,14.0,경상남도 양산시
142,유치원,양산경찰서,N,0.0,10.945749525616698,경상남도 양산시
143,초등학교,양산경찰서,Y,1.0,10.0,경상남도 양산시
144,유치원,안산상록경찰서,Y,1.0,4.5,경기도 안산시
145,어린이집,안산상록경찰서,Y,4.0,4.5,경기도 안산시
146,어린이집,안산상록경찰서,Y,5.0,4.5,경기도 안산시
147,어린이집,안산상록경찰서,Y,1.0,4.5,경기도 안산시
148,어린이집,안산상록경찰서,Y,5.0,6.5,경기도 안산시
149,유치원,안산상록경찰서,Y,1.0,4.5,경기도 안산시
150,어린이집,안산상록경찰서,Y,5.0,4.5,경기도 안산시
151,어린이집,안산상록경찰서,Y,2.0,4.5,경기도 안산시
152,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
153,어린이집,안산상록경찰서,Y,2.0,10.0,경기도 안산시
154,어린이집,안산상록경찰서,Y,2.0,4.5,경기도 안산시
155,어린이집,안산상록경찰서,Y,2.0,4.5,경기도 안산시
156,어린이집,안산상록경찰서,Y,1.0,4.5,경기도 안산시
157,어린이집,안산상록경찰서,Y,4.0,4.5,경기도 안산시
158,어린이집,안산상록경찰서,Y,1.0,4.5,경기도 안산시
159,유치원,안산상록경찰서,Y,2.0,4.5,경기도 안산시
160,특수학교,안산상록경찰서,Y,2.0,10.0,경기도 안산시
161,어린이집,안산상록경찰서,Y,2.0,4.5,경기도 안산시
162,초등학교,안산상록경찰서,Y,5.0,4.5,경기도 안산시
163,유치원,안산상록경찰서,Y,1.0,4.5,경기도 안산시
164,초등학교,안산상록경찰서,Y,5.0,10.0,경기도 안산시
165,유치원,안산상록경찰서,Y,5.0,4.5,경기도 안산시
166,초등학교,안산상록경찰서,Y,3.0,10.0,경기도 안산시
167,초등학교,안산상록경찰서,Y,5.0,4.5,경기도 안산시
168,초등학교,안산상록경찰서,Y,4.0,10.0,경기도 안산시
169,초등학교,안산상록경찰서,Y,2.0,10.0,경기도 안산시
170,유치원,안산상록경찰서,Y,1.0,4.5,경기도 안산시
171,초등학교,안산상록경찰서,Y,4.0,4.5,경기도 안산시
172,유치원,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
173,어린이집,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
174,어린이집,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
175,어린이집,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
176,어린이집,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
177,어린이집,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
178,어린이집,대전광역시 중부경찰서,Y,2.0,10.945749525616698,대전광역시 중구
179,어린이집,대전광역시 중부경찰서,Y,2.0,10.945749525616698,대전광역시 중구
180,어린이집,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
181,어린이집,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
182,어린이집,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
183,유치원,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
184,유치원,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
185,유치원,대전광역시 중부경찰서,Y,2.0,10.945749525616698,대전광역시 중구
186,유치원,대전광역시 중부경찰서,Y,2.0,10.945749525616698,대전광역시 중구
187,유치원,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
188,유치원,대전광역시 중부경찰서,Y,2.0,10.945749525616698,대전광역시 중구
189,유치원,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
190,유치원,대전광역시 중부경찰서,Y,2.0,10.945749525616698,대전광역시 중구
191,유치원,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
192,유치원,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
193,유치원,대전광역시 중부경찰서,Y,1.0,10.945749525616698,대전광역시 중구
194,유치원,대전광역시 중부경찰서,Y,2.0,10.945749525616698,대전광역시 중구
195,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
196,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
197,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
198,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
199,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
200,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
201,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
202,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
203,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
204,초등학교,파주경찰서,Y,4.0,10.945749525616698,경기도 파주시
205,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
206,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
207,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
208,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
209,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
210,유치원,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
211,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
212,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
213,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
214,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
215,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
216,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
217,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
218,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
219,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
220,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
221,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
222,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
223,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
224,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
225,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
226,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
227,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
228,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
229,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
230,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
231,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
232,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
233,어린이집,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
234,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
235,특수학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
236,유치원,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
237,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
238,어린이집,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
239,어린이집,파주경찰서,Y,3.0,10.945749525616698,경기도 파주시
240,어린이집,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
241,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
242,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
243,특수학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
244,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
245,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
246,초등학교,파주경찰서,N,0.0,10.945749525616698,경기도 파주시
247,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
248,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
249,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
250,어린이집,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
251,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
252,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
253,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
254,특수학교,화성동탄경찰서,N,0.0,10.945749525616698,경기도 화성시
255,어린이집,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
256,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
257,어린이집,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
258,유치원,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
259,어린이집,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
260,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
261,초등학교,파주경찰서,Y,3.0,10.945749525616698,경기도 파주시
262,초등학교,파주경찰서,Y,3.0,10.945749525616698,경기도 파주시
263,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
264,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
265,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
266,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
267,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
268,유치원,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
269,어린이집,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
270,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
271,어린이집,파주경찰서,N,0.0,10.945749525616698,경기도 파주시
272,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
273,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
274,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
275,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
276,초등학교,파주경찰서,Y,3.0,10.945749525616698,경기도 파주시
277,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
278,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
279,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
280,어린이집,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
281,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
282,초등학교,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
283,초등학교,파주경찰서,Y,2.0,10.945749525616698,경기도 파주시
284,유치원,파주경찰서,Y,1.0,10.945749525616698,경기도 파주시
285,어린이집,광주경찰서,Y,3.0,10.945749525616698,경기도 광주시
286,어린이집,광주경찰서,N,0.0,10.945749525616698,경기도 광주시
287,어린이집,광주경찰서,Y,3.0,10.945749525616698,경기도 광주시
288,어린이집,광주경찰서,Y,5.0,10.945749525616698,경기도 광주시
289,유치원,광주경찰서,Y,4.0,10.945749525616698,경기도 광주시
290,유치원,광주경찰서,Y,7.0,10.945749525616698,경기도 광주시
291,유치원,광주경찰서,N,0.0,10.945749525616698,경기도 광주시
292,특수학교,광주경찰서,N,0.0,10.945749525616698,경기도 광주시
293,어린이집,광주경찰서,N,0.0,10.945749525616698,경기도 광주시
294,초등학교,광주경찰서,Y,0.0,10.945749525616698,경기도 광주시
295,유치원,광주경찰서,Y,0.0,10.945749525616698,경기도 광주시
296,특수학교,광주경찰서,Y,0.0,10.945749525616698,경기도 광주시
297,초등학교,광주경찰서,Y,2.0,10.945749525616698,경기도 광주시
298,유치원,광주경찰서,Y,2.0,10.945749525616698,경기도 광주시
299,초등학교,광주경찰서,Y,2.0,10.945749525616698,경기도 광주시
300,유치원,광주경찰서,Y,2.0,10.945749525616698,경기도 광주시
301,초등학교,광주경찰서,Y,5.0,10.945749525616698,경기도 광주시
302,유치원,광주경찰서,Y,5.0,10.945749525616698,경기도 광주시
303,어린이집,광주경찰서,Y,2.0,10.945749525616698,경기도 광주시
304,어린이집,광주경찰서,N,0.0,10.945749525616698,경기도 광주시
305,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
306,초등학교,부산강서,Y,6.0,10.945749525616698,부산광역시 강서구
307,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
308,초등학교,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
309,초등학교,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
310,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
311,어린이집,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
312,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
313,초등학교,부산강서,Y,2.0,10.945749525616698,부산광역시 강서구
314,어린이집,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
315,초등학교,부산강서,N,0.0,5.0,부산광역시 강서구
316,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
317,어린이집,부산강서,Y,2.0,10.945749525616698,부산광역시 강서구
318,어린이집,부산강서,Y,2.0,10.945749525616698,부산광역시 강서구
319,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
320,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
321,유치원,부산강서,Y,2.0,10.945749525616698,부산광역시 강서구
322,초등학교,부산강서,Y,2.0,10.945749525616698,부산광역시 강서구
323,초등학교,부산강서,Y,2.0,10.945749525616698,부산광역시 강서구
324,어린이집,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
325,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
326,초등학교,부산강서,Y,2.0,10.945749525616698,부산광역시 강서구
327,어린이집,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
328,초등학교,부산강서,Y,3.0,6.0,부산광역시 강서구
329,초등학교,부산강서,Y,1.0,10.945749525616698,부산광역시 강서구
330,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
331,초등학교,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
332,초등학교,부산강서,Y,1.0,10.945749525616698,부산광역시 강서구
333,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
334,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
335,초등학교,부산강서,Y,24.0,10.0,부산광역시 강서구
336,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
337,초등학교,부산강서,Y,4.0,10.945749525616698,부산광역시 강서구
338,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
339,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
340,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
341,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
342,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
343,초등학교,부산강서,Y,4.0,10.945749525616698,부산광역시 강서구
344,초등학교,부산강서,Y,2.0,10.945749525616698,부산광역시 강서구
345,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
346,어린이집,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
347,초등학교,부산강서,N,0.0,5.0,부산광역시 강서구
348,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
349,특수학교,부산강서,Y,1.0,10.945749525616698,부산광역시 강서구
350,특수학교,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
351,어린이집,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
352,초등학교,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
353,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
354,어린이집,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
355,어린이집,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
356,어린이집,부산강서,Y,1.0,10.945749525616698,부산광역시 강서구
357,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
358,어린이집,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
359,유치원,부산강서,N,0.0,10.945749525616698,부산광역시 강서구
360,초등학교,양천경찰서,Y,10.0,10.945749525616698,서울특별시 양천구
361,초등학교,양천경찰서,Y,5.0,10.945749525616698,서울특별시 양천구
362,초등학교,양천경찰서,Y,5.0,10.945749525616698,서울특별시 양천구
363,초등학교,양천경찰서,Y,9.0,10.945749525616698,서울특별시 양천구
364,초등학교,양천경찰서,Y,7.0,10.945749525616698,서울특별시 양천구
365,초등학교,양천경찰서,Y,6.0,10.945749525616698,서울특별시 양천구
366,초등학교,양천경찰서,Y,6.0,10.945749525616698,서울특별시 양천구
367,초등학교,양천경찰서,Y,14.0,10.945749525616698,서울특별시 양천구
368,초등학교,양천경찰서,Y,2.0,10.945749525616698,서울특별시 양천구
369,초등학교,양천경찰서,Y,6.0,10.945749525616698,서울특별시 양천구
370,초등학교,양천경찰서,Y,5.0,10.945749525616698,서울특별시 양천구
371,초등학교,양천경찰서,Y,6.0,10.945749525616698,서울특별시 양천구
372,초등학교,양천경찰서,Y,9.0,10.945749525616698,서울특별시 양천구
373,초등학교,양천경찰서,Y,5.0,10.945749525616698,서울특별시 양천구
374,초등학교,양천경찰서,Y,7.0,10.945749525616698,서울특별시 양천구
375,초등학교,양천경찰서,Y,9.0,10.945749525616698,서울특별시 양천구
376,유치원,양천경찰서,Y,1.0,10.945749525616698,서울특별시 양천구
377,유치원,양천경찰서,Y,5.0,10.945749525616698,서울특별시 양천구
